2000000004240781,-7.1340677,53.3975751,Ballyfore,,,
2000000004240785,-7.0790406,53.4555411,Hardwood,,,
2000000004240799,-7.0467573,53.4839866,Croboy,,,
2000000004240809,-7.0312261,53.4829261,Ballasport,,,
2000000004240816,-7.0461725,53.4659107,Kilwarden,,,
2000000004240818,-7.0586020,53.4568253,Aghnagilla,,,
2000000004240823,-7.0584468,53.4503091,Ardnamullan,,,
2000000004240868,-8.3637723,54.1511083,Ballynakill Civil Parish,,,
2000000004240869,-8.3951771,54.1781161,Ballysumaghan Civil Parish,,,
2000000004240871,-8.4360106,54.1939139,Kilross Civil Parish,,,
2000000004240944,-7.0941099,53.3874737,Clongall,,,
2000000004240976,-7.1089005,53.3933363,Castlejordan,,,
2000000004240985,-7.1057011,53.4021145,Ballydonnell,,,
2000000004241004,-7.0835110,53.4017240,Harristown,,,
2000000004241009,-7.0618189,53.4052350,Ballynakill,,,
2000000004241014,-7.0882338,53.4306979,Moydrum,,,
2000000004241021,-7.0763861,53.4233068,Park,,,
2000000004241033,-7.0495842,53.4191601,Ballyboggan,,,
2000000004241035,-7.0237102,53.4267786,Annagh,,,
2000000004241042,-7.0502383,53.4364119,Ticroghan,,,
2000000004241068,-7.0112794,53.4425121,Mulphedder,,,
2000000004241070,-7.0280098,53.4499522,Towlaght,,,
2000000004241089,-7.5493181,53.5422361,Rathconrath,,,
2000000004241814,-7.5009109,53.4905033,Churchtown,,,
2000000004241822,-7.5502238,53.4772252,Conry,,,
2000000004241846,-7.5885234,53.5200022,Ballymorin,,,
2000000004241859,-7.3164586,53.4908360,Lynn,,,
2000000004241871,-7.2762559,53.4618742,Enniscoffey,,,
2000000004241896,-8.3981497,54.1110066,Drumcolumb Civil Parish,,,
2000000004241897,-8.3544948,54.1210979,Kilmacallan Civil Parish,,,
2000000004241898,-8.4086058,54.1089548,Tawnagh Civil Parish,,,
2000000004241899,-8.4152619,54.0910622,Ardlee,,,
2000000004241900,-8.4224909,54.0946632,Cams,,,
2000000004241901,-8.4100039,54.0857367,Coolboy,,,
2000000004241902,-8.4038963,54.0887961,Coolskeagh,,,
2000000004241934,-7.2465710,53.4419926,Pass of Kilbride,,,
2000000004241965,-7.3284500,53.4447010,Kilbride,,,
2000000004242015,-7.2951971,53.4106961,Castlelost,,,
2000000004242016,-7.3883262,53.4171541,Clonfad,,,
2000000004242017,-8.3534297,54.0396266,Aghanagh Civil Parish,,,
2000000004242122,-7.3097249,53.4355903,Fartullagh,,,
2000000004242123,-7.3851037,53.3898382,Newtown,,,
2000000004242954,-6.2649434,54.9165910,Craigywarren,,,
2000000004242955,-6.2930982,54.9265863,Dungall,,,
2000000004242956,-6.3556282,54.9169033,Moylarg,,,
2000000004242957,-6.3400824,54.9163612,Tullaghgarley,,,
2000000004243071,-6.4104920,55.0789463,Drumaqueran,,,
2000000004243081,-8.4346859,54.0881048,Cappagh,,,
2000000004243082,-8.4356143,54.1002089,Kilmorgan,,,
2000000004243083,-8.4431431,54.0864645,Lugacaha,,,
2000000004243084,-8.4209135,54.0834301,Tiraree,,,
2000000004243548,-7.6192171,53.4863668,Killare,,,
2000000004243561,-7.6970618,53.4826848,Ballymore,,,
2000000004243571,-7.6003999,53.5093890,Rathconrath,,,
2000000004243586,-7.4014929,53.3483090,Rahugh,,,
2000000004243590,-7.4980355,53.3353389,Durrow,,,
2000000004243594,-7.4942046,53.3698193,Kilbeggan,,,
2000000004243665,-7.0729798,53.6660210,Rathbrack,,,
2000000004243668,-7.0793728,53.6727404,Monennigan,,,
2000000004243670,-7.0561267,53.6664922,Killacroy,,,
2000000004243679,-7.0460774,53.6682342,Glebe,,,
2000000004243683,-7.0422401,53.6673729,Galboystown,,,
2000000004243693,-7.1168337,53.6973136,Galmoystown,,,
2000000004243707,-7.1538659,53.6985185,Ballintogher,,,
2000000004243986,-7.4865517,53.4274966,Castletownkindalen,,,
2000000004244003,-7.5542005,53.4010802,Ardnurcher or Horseleap,,,
2000000004244047,-7.6455253,53.4271238,Kilcumreragh,,,
2000000004244048,-7.6995924,53.3977153,Kilmanaghan,,,
2000000004244166,-9.5675661,52.6931750,Tullaher,,,
2000000004244193,-8.4333261,54.0694809,Carnaweeleen,,,
2000000004244194,-8.4499790,54.0754087,Carrownacreevy,,,
2000000004244195,-8.4698895,54.0773096,Cletty,,,
2000000004244196,-8.4530864,54.0615683,Cross,,,
2000000004244197,-8.4224738,54.0773738,Drumcormick,,,
2000000004244198,-8.4566226,54.0681642,Drumnagranshy,,,
2000000004244199,-8.4457107,54.0806397,Granaimore,,,
2000000004244200,-8.4378225,54.0787880,Graniaroe,,,
2000000004244201,-8.4328334,54.0777902,Lisdoogan,,,
2000000004244202,-8.4520556,54.0639128,Tonaponra,,,
2000000004244284,-8.4821691,54.0362186,Drumrat Civil Parish,,,
2000000004244285,-8.4550249,54.1145807,Kilmorgan Civil Parish,,,
2000000004244286,-8.4941459,54.0341569,Kilshalvy Civil Parish,,,
2000000004244287,-8.4389964,54.0463701,Toomour Civil Parish,,,
2000000004244288,-8.4578476,54.0826190,Ballinvoher,,,
2000000004244331,-9.4877520,52.7696422,Carrowmore North,,,
2000000004244338,-7.5226914,53.3935541,Moycashel,,,
2000000004244372,-9.4677949,52.7739107,Cloonagarnaun,,,
2000000004244373,-7.8155142,53.3756725,Kilcleagh,,,
2000000004244405,-7.7862773,53.4258009,Ballyloughloe,,,
2000000004244412,-9.4792570,52.7882893,Cloghauninchy,,,
2000000004244413,-9.4657744,52.7967560,Craggaun,,,
2000000004244414,-9.4798433,52.7986473,Tromracastle,,,
2000000004244417,-9.4918077,52.8096198,Mal's Rock,,,
2000000004244419,-9.4893673,52.8002125,Seafield West Beach,,,
2000000004244420,-9.4836422,52.8084756,Seafield North Beach,,,
2000000004244427,-7.7997223,53.4023238,Clonlonan,,,
2000000004244452,-7.8358065,53.4922227,Kilkenny West,,,
2000000004244457,-9.4599914,52.8021414,Rineroe,,,
2000000004244458,-9.4681680,52.8048371,Tromra West,,,
2000000004244468,-7.7659197,53.4701966,Drumraney,,,
2000000004244474,-9.4565000,52.8147557,Quilty West,,,
